Date,BMO,BNS,CIBC,RBC,TD
2015-12-21,78.709999,56.290001,19.33,74.550003,54.799999
2015-12-22,77.889999,56.389999,19.6,74.389999,54.599998
2015-12-23,78.269997,57.48,19.84,75.0,54.869999
2015-12-24,78.709999,57.950001,20.0,75.639999,55.029999
2015-12-29,79.510002,58.169998,20.5,75.870003,55.330002
2015-12-30,78.940002,57.700001,20.84,75.589996,55.009998
2015-12-31,78.080002,55.970001,20.75,74.150002,54.240002
2016-01-04,76.660004,55.540001,20.200001,73.040001,53.720001
2016-01-05,76.620003,56.130001,19.9,72.82,53.509998
2016-01-06,74.919998,55.16,19.85,71.57,52.18
2016-01-07,73.519997,54.310001,19.52,70.25,51.029999
2016-01-08,73.519997,54.560001,19.33,70.07,51.049999
2016-01-11,73.610001,54.189999,19.0,70.410004,51.389999
2016-01-12,74.18,54.049999,18.65,70.919998,52.400002
2016-01-13,72.0,53.0,18.25,69.150002,51.5
2016-01-14,73.050003,53.630001,17.860001,69.57,51.290001
2016-01-15,70.849998,52.27,17.469999,67.050003,49.450001
2016-01-18,70.82,52.380001,17.41,66.870003,49.380001
2016-01-19,71.300003,53.27,17.74,67.43,50.290001
2016-01-20,70.169998,51.869999,17.620001,65.620003,49.41
2016-01-21,70.970001,52.740002,17.780001,66.830002,50.18
2016-01-22,73.75,54.470001,18.77,69.339996,51.68
2016-01-25,71.690002,52.919998,19.1,67.029999,50.18
2016-01-26,72.779999,53.259998,19.290001,67.620003,50.869999
2016-01-27,74.089996,54.299999,19.110001,68.629997,51.720001
2016-01-28,74.57,56.400002,19.190001,71.050003,52.75
2016-01-29,75.220001,57.389999,19.1,72.550003,53.150002
2016-02-01,74.300003,56.34,19.02,71.269997,52.27
2016-02-02,73.580002,55.57,18.700001,70.080002,51.849998
2016-02-03,73.970001,55.779999,19.1,70.139999,51.91
2016-02-04,74.510002,56.860001,19.4,70.989998,52.630001
2016-02-05,74.330002,56.799999,19.290001,71.139999,52.400002
2016-02-08,73.529999,55.68,19.120001,69.290001,51.509998
2016-02-09,71.529999,54.169998,19.02,67.639999,50.279999
2016-02-10,70.290001,52.66,18.65,66.190002,49.700001
2016-02-11,69.559998,52.060001,18.200001,65.0,49.02
2016-02-12,71.900002,54.02,17.629999,67.980003,50.810001
2016-02-16,73.18,55.07,17.700001,69.410004,51.880001
2016-02-17,74.639999,56.23,18.049999,70.949997,52.599998
2016-02-18,74.690002,56.330002,18.450001,71.0,52.599998
2016-02-19,74.389999,56.009998,18.549999,71.279999,52.419998
2016-02-22,73.870003,55.48,18.200001,70.489998,52.23
2016-02-23,73.68,54.790001,17.75,69.629997,52.18
2016-02-24,73.190002,53.57,17.85,67.809998,51.23
2016-02-25,73.360001,53.529999,17.705,67.779999,51.919998
2016-02-26,74.150002,53.98,17.77,68.290001,52.209999
2016-02-29,74.650002,54.759998,17.51,69.07,52.43
2016-03-01,75.980003,57.93,17.549999,70.139999,53.34
2016-03-02,75.690002,57.75,17.940001,70.129997,53.18
2016-03-03,76.339996,58.619999,17.99,70.75,53.470001
2016-03-04,76.209999,59.5,18.15,71.379997,53.669998
2016-03-07,76.32,60.529999,18.719999,72.220001,54.25
2016-03-08,77.129997,61.23,18.700001,72.699997,54.650002
2016-03-09,77.529999,61.810001,18.940001,73.209999,54.880001
2016-03-10,77.510002,61.560001,18.73,73.239998,54.610001
2016-03-11,78.239998,62.27,18.790001,74.25,55.150002
2016-03-14,78.150002,62.049999,19.08,74.25,55.029999
2016-03-15,78.540001,62.360001,18.780001,74.599998,55.389999
2016-03-16,78.459999,62.43,19.0,74.620003,55.419998
2016-03-17,79.339996,63.900002,18.940001,75.860001,56.0
2016-03-18,78.610001,63.57,19.15,75.220001,55.380001
2016-03-21,79.040001,63.66,19.08,75.32,55.68
2016-03-22,78.660004,63.400002,19.25,74.790001,55.349998
2016-03-23,78.68,63.27,19.450001,74.940002,55.540001
2016-03-24,77.949997,62.419998,19.15,73.970001,55.310001
2016-03-28,78.449997,62.91,19.4,74.75,55.73
2016-03-29,78.389999,63.220001,19.4,74.779999,55.759998
2016-03-30,79.019997,63.549999,19.57,75.440002,56.27
2016-03-31,78.870003,63.470001,19.59,74.830002,56.060001
2016-04-01,78.870003,62.720001,19.700001,75.099998,56.099998
2016-04-04,78.669998,62.48,20.01,74.760002,56.139999
2016-04-05,78.459999,61.98,19.82,74.110001,55.939999
2016-04-06,78.400002,62.029999,19.99,73.93,54.93
2016-04-07,77.419998,61.310001,20.6,73.610001,54.16
2016-04-08,78.330002,61.849998,20.379999,74.809998,54.470001
2016-04-11,78.620003,61.540001,20.389999,74.910004,54.41
2016-04-12,79.279999,62.540001,20.559999,75.739998,54.970001
2016-04-13,80.110001,63.650002,20.200001,76.769997,55.23
2016-04-14,80.599998,63.880001,20.190001,77.389999,55.75
2016-04-15,81.199997,63.639999,20.0,77.540001,55.540001
2016-04-18,81.279999,63.66,19.92,77.769997,55.299999
2016-04-19,81.650002,64.330002,19.950001,78.339996,55.91
2016-04-20,82.0,65.230003,20.18,78.720001,56.400002
2016-04-21,81.75,65.040001,20.02,77.510002,56.25
2016-04-22,82.169998,65.290001,19.98,77.580002,56.189999
2016-04-25,81.949997,64.93,20.24,77.290001,55.669998
2016-04-26,82.199997,65.239998,20.24,77.809998,55.57
2016-04-27,82.470001,65.43,20.450001,77.959999,55.720001
2016-04-28,81.470001,65.239998,20.299999,77.779999,55.599998
2016-04-29,81.739998,65.800003,20.33,77.919998,55.849998
2016-05-02,81.660004,65.169998,20.4,77.709999,55.709999
2016-05-03,81.160004,63.43,20.25,76.209999,55.900002
2016-05-04,81.059998,62.610001,20.450001,75.68,55.77
2016-05-05,80.57,61.900002,20.280001,75.68,55.639999
2016-05-06,80.550003,62.130001,20.120001,76.089996,55.549999
2016-05-09,80.480003,61.689999,19.99,75.620003,55.349998
2016-05-10,81.5,62.32,19.65,76.610001,55.93
2016-05-11,81.5,62.790001,19.719999,76.620003,56.049999
2016-05-12,81.879997,62.970001,19.799999,76.970001,56.209999
2016-05-13,82.07,62.619999,19.65,76.82,56.09
2016-05-16,82.349998,62.93,19.5,77.010002,56.18
2016-05-17,82.059998,62.799999,19.48,76.839996,56.119999
2016-05-18,82.57,63.200001,19.4,78.160004,56.549999
2016-05-19,82.25,62.73,19.35,77.57,56.27
2016-05-20,82.690002,63.099998,19.469999,77.849998,56.5
2016-05-24,83.230003,63.759998,19.719999,78.519997,57.0
2016-05-25,84.269997,64.589996,19.780001,79.25,57.380001
2016-05-26,83.800003,64.510002,19.92,80.0,57.459999
2016-05-27,83.440002,65.0,20.0,80.550003,57.669998
2016-05-30,83.349998,64.949997,20.32,80.389999,57.619999
2016-05-31,82.300003,64.139999,20.15,78.830002,57.110001
2016-06-01,82.349998,64.889999,20.4,79.099998,57.360001
2016-06-02,82.660004,65.449997,20.1,79.620003,57.580002
2016-06-03,82.870003,65.470001,19.99,79.260002,57.25
2016-06-06,83.349998,65.860001,19.99,79.330002,57.360001
2016-06-07,83.779999,67.07,20.040001,79.949997,57.759998
2016-06-08,83.800003,66.900002,20.18,79.800003,57.599998
2016-06-09,83.510002,66.32,20.389999,79.339996,57.200001
2016-06-10,83.129997,65.25,20.23,78.57,56.759998
2016-06-13,82.519997,64.970001,20.09,78.5,56.560001
2016-06-14,81.480003,64.550003,19.85,77.110001,55.860001
2016-06-15,81.690002,64.290001,19.77,77.010002,55.599998
2016-06-16,81.599998,64.239998,19.27,77.32,55.779999
2016-06-17,81.5,64.480003,19.219999,77.599998,55.700001
2016-06-20,81.889999,65.050003,19.68,78.010002,55.900002
2016-06-21,82.650002,65.150002,19.65,78.620003,56.349998
2016-06-22,82.82,64.910004,19.860001,78.470001,56.169998
2016-06-23,83.269997,65.550003,20.09,79.690002,56.66
2016-06-24,81.459999,64.029999,19.299999,77.209999,55.240002
2016-06-27,80.260002,62.799999,18.969999,75.199997,54.509998
2016-06-28,81.970001,63.77,19.120001,76.379997,55.32
2016-06-29,82.239998,64.510002,19.549999,76.900002,55.540001
2016-06-30,81.949997,63.310001,19.709999,76.339996,55.48
2016-07-04,82.360001,63.689999,19.719999,77.190002,56.130001
2016-07-05,82.199997,63.290001,19.690001,76.93,56.0
2016-07-06,82.550003,63.099998,19.549999,76.610001,54.830002
2016-07-07,82.300003,62.889999,19.809999,76.730003,54.849998
2016-07-08,82.949997,63.299999,19.799999,77.349998,55.110001
2016-07-11,83.290001,63.889999,19.799999,78.110001,55.529999
2016-07-12,83.879997,64.620003,20.0,79.080002,56.290001
2016-07-13,84.160004,64.970001,19.950001,79.269997,56.459999
2016-07-14,84.379997,65.230003,19.950001,79.82,56.43
2016-07-15,84.730003,65.629997,20.02,80.099998,56.650002
2016-07-18,84.839996,65.449997,19.9,80.010002,56.57
2016-07-19,84.779999,65.599998,20.0,79.940002,56.720001
2016-07-20,84.919998,65.93,20.290001,80.720001,57.040001
2016-07-21,84.839996,65.75,20.27,80.379997,56.919998
2016-07-22,84.760002,66.059998,20.450001,79.599998,57.110001
2016-07-25,84.989998,65.800003,20.549999,79.870003,57.169998
2016-07-26,85.370003,66.260002,20.610001,80.410004,57.310001
2016-07-27,84.010002,66.309998,20.620001,79.43,57.07
2016-07-28,83.959999,66.400002,20.549999,79.769997,57.0
2016-07-29,83.699997,66.309998,20.620001,79.589996,56.889999
2016-08-02,82.690002,65.669998,20.629999,78.639999,56.189999
2016-08-03,82.440002,65.620003,21.0,78.790001,56.169998
2016-08-04,82.099998,65.510002,20.68,78.800003,56.110001
2016-08-05,82.849998,66.349998,21.459999,79.459999,56.880001
2016-08-08,83.489998,66.669998,21.4,79.870003,57.040001
2016-08-09,83.800003,66.900002,21.379999,80.220001,57.310001
2016-08-10,83.650002,66.709999,21.389999,80.239998,57.220001
2016-08-11,83.919998,66.919998,21.440001,80.449997,57.279999
2016-08-12,83.650002,66.800003,21.309999,80.150002,57.169998
2016-08-15,84.029999,66.800003,21.299999,80.160004,57.16
2016-08-16,83.57,66.5,21.49,79.940002,56.91
2016-08-17,84.07,66.730003,21.360001,80.339996,56.990002
2016-08-18,83.660004,66.5,21.450001,80.139999,56.740002
2016-08-19,84.050003,66.419998,21.49,80.959999,56.779999
2016-08-22,84.419998,66.650002,21.26,81.07,56.900002
2016-08-23,86.269997,67.349998,21.040001,82.230003,57.150002
2016-08-24,86.290001,68.589996,21.0,81.860001,57.560001
2016-08-25,86.790001,68.870003,21.01,81.370003,57.5
2016-08-26,86.839996,68.93,21.0,81.540001,57.290001
2016-08-29,86.989998,68.860001,20.85,81.75,58.060001
2016-08-30,87.239998,69.93,20.85,81.790001,58.700001
2016-08-31,86.980003,69.809998,20.68,81.529999,58.52
2016-09-01,87.019997,70.080002,20.75,81.459999,58.669998
2016-09-02,87.019997,70.489998,20.65,81.5,58.77
2016-09-06,86.650002,70.620003,20.309999,81.599998,58.700001
2016-09-07,86.550003,70.699997,19.83,81.379997,58.48
2016-09-08,86.150002,70.32,20.030001,81.059998,58.18
2016-09-09,85.580002,69.760002,19.870001,80.720001,58.07
2016-09-12,85.610001,69.610001,19.9,80.699997,57.970001
2016-09-13,84.900002,68.639999,19.92,80.18,57.330002
2016-09-14,84.959999,68.879997,19.719999,80.110001,56.990002
2016-09-15,85.629997,70.059998,20.0,81.360001,57.549999
2016-09-16,85.209999,69.900002,20.09,80.760002,57.18
2016-09-19,85.389999,70.0,20.4,80.760002,57.279999
2016-09-20,85.440002,70.43,20.25,81.059998,57.599998
2016-09-21,85.959999,70.730003,20.32,81.599998,57.880001
2016-09-22,86.349998,71.099998,20.16,81.879997,58.240002
2016-09-23,85.809998,70.470001,20.209999,81.400002,58.16
2016-09-26,85.489998,70.43,20.040001,80.889999,57.82
2016-09-27,85.610001,70.089996,20.25,80.75,57.91
2016-09-28,86.279999,70.769997,20.120001,81.459999,58.330002
2016-09-29,85.989998,70.629997,20.209999,81.230003,58.279999
2016-09-30,85.970001,69.519997,20.41,81.260002,58.240002
2016-10-03,85.830002,69.43,20.4,80.949997,58.279999
2016-10-04,84.300003,69.519997,20.43,81.150002,58.419998
2016-10-05,84.139999,69.800003,20.379999,81.620003,58.18
2016-10-06,84.059998,69.720001,20.16,82.120003,58.16
2016-10-07,83.949997,69.519997,20.209999,81.900002,58.27
2016-10-11,83.93,69.870003,20.280001,82.029999,57.919998
2016-10-12,84.279999,69.989998,20.32,82.110001,57.919998
2016-10-13,84.540001,70.239998,20.4,82.610001,58.23
2016-10-14,84.480003,70.199997,20.639999,82.610001,58.290001
2016-10-17,84.650002,70.120003,20.559999,82.779999,58.48
2016-10-18,85.199997,70.779999,20.58,83.529999,58.93
2016-10-19,85.269997,70.870003,20.65,83.669998,59.09
2016-10-20,85.449997,70.980003,20.75,83.93,59.369999
2016-10-21,85.519997,71.25,20.809999,84.5,60.0
2016-10-24,86.260002,71.790001,20.959999,83.790001,60.16
2016-10-25,86.099998,71.809998,20.790001,83.480003,60.32
2016-10-26,86.669998,71.760002,20.870001,83.650002,60.630001
2016-10-27,86.940002,72.230003,21.07,83.75,60.75
2016-10-28,85.349998,72.089996,21.07,83.720001,60.52
2016-10-31,85.360001,72.080002,21.15,83.800003,60.860001
2016-11-01,84.940002,72.029999,21.139999,83.220001,60.779999
2016-11-02,84.389999,71.309998,21.24,82.580002,60.419998
2016-11-03,84.470001,71.620003,21.35,82.730003,60.380001
2016-11-04,83.830002,70.980003,21.1,82.059998,59.709999
2016-11-07,84.940002,71.769997,21.370001,83.080002,60.369999
2016-11-08,84.989998,72.209999,21.299999,83.510002,60.529999
2016-11-09,85.550003,71.629997,21.5,84.339996,60.560001
2016-11-10,86.169998,71.720001,21.610001,85.779999,61.889999
2016-11-11,86.059998,71.029999,21.68,85.980003,61.66
2016-11-14,86.580002,69.879997,21.700001,86.629997,62.919998
2016-11-15,86.940002,70.410004,21.34,86.019997,62.400002
2016-11-16,86.75,70.610001,20.870001,86.029999,62.400002
2016-11-17,87.599998,71.629997,20.780001,86.830002,62.75
2016-11-18,87.839996,72.0,20.450001,87.269997,63.27
2016-11-21,88.339996,72.620003,20.83,88.949997,63.32
2016-11-22,88.400002,72.660004,20.75,89.25,63.59
2016-11-23,89.059998,72.629997,20.75,89.830002,63.950001
2016-11-24,88.800003,72.620003,20.73,89.650002,64.129997
2016-11-25,88.82,72.900002,20.67,89.730003,64.32
2016-11-28,88.940002,72.519997,20.799999,89.269997,63.93
2016-11-29,89.139999,73.699997,20.879999,90.120003,64.089996
2016-11-30,88.529999,74.139999,20.889999,87.080002,63.57
2016-12-01,88.660004,74.089996,21.059999,87.300003,63.07
2016-12-02,89.0,74.370003,21.0,87.730003,63.32
2016-12-05,89.580002,74.290001,21.0,87.919998,63.599998
2016-12-06,92.059998,74.68,21.1,88.019997,63.98
2016-12-07,93.139999,75.599998,21.0,88.330002,64.559998
2016-12-08,95.019997,76.169998,20.9,89.43,65.169998
2016-12-09,96.199997,76.870003,20.959999,90.300003,65.75
2016-12-12,95.959999,76.529999,21.030001,90.300003,65.449997
2016-12-13,96.510002,77.089996,21.0,91.199997,66.050003
2016-12-14,96.150002,76.589996,21.09,90.669998,65.769997
2016-12-15,96.599998,76.470001,21.5,91.489998,66.510002
2016-12-16,96.900002,76.040001,21.559999,91.629997,66.440002
2016-12-19,96.620003,76.040001,21.440001,91.790001,66.709999
2016-12-20,96.919998,75.889999,21.24,91.949997,66.970001
2016-12-21,97.110001,75.82,21.690001,91.959999,66.949997
2016-12-22,97.379997,76.139999,21.709999,92.019997,67.230003
2016-12-23,97.169998,76.040001,21.4,91.68,67.07
2016-12-28,97.190002,76.220001,21.75,91.800003,67.099998
2016-12-29,97.0,75.389999,21.82,91.410004,66.75
2016-12-30,96.57,74.760002,21.84,90.870003,66.220001
2017-01-03,97.059998,75.760002,22.08,91.5,66.910004
2017-01-04,97.400002,76.400002,22.52,92.839996,67.650002
2017-01-05,97.800003,76.57,22.309999,92.82,67.809998
2017-01-06,97.550003,76.589996,22.65,92.720001,67.349998
2017-01-09,97.360001,76.349998,22.379999,92.519997,67.040001
2017-01-10,97.68,76.959999,22.42,92.970001,67.099998
2017-01-11,98.849998,77.68,22.32,93.889999,67.349998
2017-01-12,97.970001,77.199997,22.379999,93.75,67.099998
2017-01-13,97.970001,77.629997,22.65,94.5,67.099998
2017-01-16,98.230003,77.370003,22.700001,94.269997,67.0
2017-01-17,97.68,76.699997,22.76,93.580002,66.370003
2017-01-18,97.459999,76.480003,22.73,93.290001,66.68
2017-01-19,98.050003,76.739998,22.700001,93.279999,66.610001
2017-01-20,98.599998,77.389999,22.75,94.169998,67.449997
2017-01-23,98.849998,77.5,22.66,94.089996,67.330002
2017-01-24,99.25,77.919998,22.66,93.379997,67.599998
2017-01-25,100.260002,78.25,23.15,93.989998,68.0
2017-01-26,100.660004,78.610001,23.23,94.360001,68.349998
2017-01-27,100.809998,78.709999,23.4,94.470001,68.160004
2017-01-30,99.080002,78.25,23.43,94.059998,67.910004
2017-01-31,98.43,77.760002,23.290001,93.559998,67.410004
2017-02-01,98.269997,77.889999,23.43,93.690002,67.410004
2017-02-02,98.220001,77.730003,23.33,93.760002,67.150002
2017-02-03,98.989998,78.400002,23.6,94.599998,67.489998
2017-02-06,98.68,78.230003,23.700001,94.669998,67.410004
2017-02-07,98.900002,79.059998,23.639999,95.279999,67.589996
2017-02-08,99.120003,79.489998,23.43,95.419998,67.730003
2017-02-09,99.550003,79.830002,23.35,96.169998,68.190002
2017-02-10,100.150002,80.279999,23.27,96.839996,68.269997
2017-02-13,100.730003,80.510002,23.389999,97.120003,68.43
2017-02-14,100.559998,80.699997,23.24,97.459999,68.540001
2017-02-15,101.290001,81.519997,23.200001,98.529999,69.160004
2017-02-16,101.480003,81.989998,23.370001,98.68,69.269997
2017-02-17,101.410004,81.82,23.299999,99.089996,69.440002
2017-02-21,101.419998,81.889999,23.700001,99.190002,69.809998
2017-02-22,101.599998,81.68,23.9,98.519997,70.5
2017-02-23,101.699997,81.68,23.959999,98.260002,70.190002
2017-02-24,99.980003,80.349998,23.84,96.610001,69.260002
2017-02-27,98.580002,79.25,23.9,96.720001,68.910004
2017-02-28,100.790001,77.040001,23.700001,96.480003,68.459999
2017-03-01,101.900002,78.75,23.68,97.529999,69.5
2017-03-02,103.370003,78.68,23.440001,97.940002,68.980003
2017-03-03,102.849998,79.959999,23.450001,98.290001,69.620003
2017-03-06,103.32,80.199997,23.370001,99.129997,70.300003
2017-03-07,103.5,79.989998,23.32,98.739998,70.059998
2017-03-08,103.059998,79.459999,23.360001,98.349998,70.160004
2017-03-09,102.610001,79.089996,23.450001,98.309998,69.879997
2017-03-10,103.050003,78.970001,23.639999,97.660004,66.0
2017-03-13,103.099998,79.699997,23.879999,97.440002,66.959999
2017-03-14,102.489998,79.029999,23.969999,97.269997,66.389999
2017-03-15,101.239998,78.220001,23.83,96.660004,65.949997
2017-03-16,101.489998,78.449997,23.65,97.309998,66.32
2017-03-17,100.959999,77.790001,23.540001,96.760002,66.050003
2017-03-20,100.050003,77.290001,23.51,96.290001,65.599998
2017-03-21,98.650002,76.269997,23.51,95.43,64.839996
2017-03-22,98.480003,76.900002,23.32,95.209999,64.720001
2017-03-23,99.230003,77.43,23.450001,96.639999,65.389999
2017-03-24,99.290001,77.779999,23.209999,96.550003,65.18
2017-03-27,99.239998,78.360001,23.0,96.790001,65.129997
2017-03-28,99.93,79.010002,23.17,97.82,65.900002
2017-03-29,100.040001,79.360001,23.4,98.190002,66.129997
2017-03-30,99.839996,79.389999,23.620001,97.870003,66.220001
2017-03-31,99.330002,77.800003,23.610001,96.889999,66.610001
2017-04-03,99.809998,78.07,23.629999,96.790001,66.989998
2017-04-04,99.949997,78.059998,23.74,96.879997,67.260002
2017-04-05,99.629997,78.120003,23.65,97.040001,66.849998
2017-04-06,99.949997,78.730003,23.77,97.809998,66.339996
2017-04-07,100.230003,78.110001,23.76,97.32,66.239998
2017-04-10,99.910004,77.68,23.73,97.18,66.419998
2017-04-11,98.800003,77.489998,23.75,96.839996,66.160004
2017-04-12,98.25,76.779999,23.74,96.059998,65.57
2017-04-13,97.379997,75.989998,23.639999,94.629997,64.870003
2017-04-17,98.519997,77.139999,23.639999,95.919998,66.199997
2017-04-18,98.099998,76.610001,23.219999,95.43,65.93
2017-04-19,98.230003,76.349998,23.26,95.18,65.839996
2017-04-20,99.040001,76.800003,23.280001,95.779999,66.040001
2017-04-21,98.730003,76.830002,23.25,94.550003,65.629997
2017-04-24,100.040001,77.970001,23.309999,96.07,66.68
2017-04-25,100.769997,78.410004,23.26,97.029999,66.800003
2017-04-26,99.699997,77.410004,23.26,95.470001,65.769997
2017-04-27,96.589996,75.309998,23.23,93.660004,64.169998
2017-04-28,96.660004,75.879997,23.16,93.470001,64.230003
2017-05-01,96.459999,75.739998,23.110001,93.279999,64.269997
2017-05-02,95.940002,75.760002,23.0,92.660004,63.700001
2017-05-03,95.709999,75.57,22.879999,92.800003,63.470001
2017-05-04,95.410004,75.160004,22.950001,92.75,63.290001
2017-05-05,96.32,76.720001,22.99,93.739998,64.089996
2017-05-08,96.57,76.720001,22.969999,94.18,64.129997
2017-05-09,95.699997,75.910004,23.1,92.940002,63.619999
2017-05-10,95.690002,76.5,23.26,93.330002,63.889999
2017-05-11,94.480003,75.790001,23.25,92.75,63.419998
2017-05-12,94.040001,75.300003,23.25,92.480003,63.099998
2017-05-15,94.769997,75.730003,23.23,93.620003,63.669998
2017-05-16,93.800003,75.650002,23.15,93.029999,63.130001
2017-05-17,92.080002,74.18,22.809999,91.449997,62.259998
2017-05-18,92.739998,74.419998,22.49,92.419998,62.529999
2017-05-19,93.660004,75.480003,22.459999,93.019997,63.049999
2017-05-23,95.129997,76.169998,22.690001,93.529999,63.57
2017-05-24,91.980003,75.639999,22.5,93.0,63.040001
2017-05-25,90.989998,75.660004,22.52,93.739998,64.010002
2017-05-26,91.169998,75.910004,22.360001,93.919998,64.25
2017-05-29,91.510002,76.120003,22.34,94.470001,64.260002
2017-05-30,90.989998,76.599998,22.6,93.540001,64.440002
2017-05-31,90.669998,76.220001,22.440001,93.370003,64.400002
2017-06-01,91.43,76.699997,22.700001,93.800003,64.699997
2017-06-02,91.269997,76.68,22.52,93.760002,64.839996
2017-06-05,90.919998,76.739998,22.459999,93.57,64.589996
2017-06-06,90.599998,76.57,22.35,92.809998,64.18
2017-06-07,90.400002,76.639999,22.379999,93.099998,64.290001
2017-06-08,91.639999,77.849998,22.5,93.970001,65.059998
2017-06-09,93.900002,78.57,22.65,95.279999,65.690002
2017-06-12,93.239998,77.830002,22.85,94.260002,65.279999
2017-06-13,93.150002,77.68,23.370001,93.889999,65.190002
2017-06-14,92.239998,77.260002,23.370001,93.360001,64.709999
2017-06-15,92.940002,77.580002,23.58,93.629997,64.989998
2017-06-16,92.959999,77.919998,23.6,93.550003,65.050003
2017-06-19,93.68,78.57,23.629999,94.300003,65.459999
2017-06-20,93.290001,78.849998,23.75,93.760002,65.110001
2017-06-21,92.480003,78.989998,23.75,93.279999,65.0
2017-06-22,93.489998,79.690002,23.77,94.019997,65.279999
2017-06-23,93.860001,79.449997,23.75,94.120003,65.269997
2017-06-26,94.029999,79.379997,23.27,93.989998,65.209999
2017-06-27,94.239998,79.169998,23.549999,94.099998,65.260002
2017-06-28,95.580002,79.589996,23.709999,95.059998,65.690002
2017-06-29,95.5,78.389999,23.700001,94.699997,65.470001
2017-06-30,95.220001,78.010002,23.700001,94.160004,65.349998
2017-07-04,95.800003,77.809998,23.85,94.18,65.470001
2017-07-05,95.739998,78.669998,23.9,94.959999,65.830002
2017-07-06,95.739998,78.440002,23.870001,95.129997,65.150002
2017-07-07,95.849998,78.339996,23.85,95.089996,65.120003
2017-07-10,96.080002,78.489998,23.9,94.900002,65.309998
2017-07-11,96.43,78.519997,23.969999,95.019997,65.139999
2017-07-12,96.82,78.620003,24.0,94.900002,65.160004
2017-07-13,96.949997,78.540001,23.950001,95.099998,65.279999
2017-07-14,96.910004,78.419998,23.959999,95.25,65.169998
2017-07-17,96.760002,78.239998,23.93,95.160004,64.860001
2017-07-18,96.550003,77.989998,24.040001,94.68,65.089996
2017-07-19,96.580002,78.220001,24.190001,94.910004,65.209999
2017-07-20,96.709999,78.32,24.219999,95.209999,65.480003
2017-07-21,96.32,77.790001,24.16,94.75,65.349998
2017-07-24,96.230003,78.150002,24.129999,93.669998,65.019997
2017-07-25,96.199997,78.080002,24.18,93.889999,64.989998
2017-07-26,95.790001,77.470001,24.360001,93.25,64.610001
2017-07-27,95.720001,77.629997,24.120001,93.220001,64.230003
2017-07-28,94.190002,77.540001,24.18,92.769997,64.07
2017-07-31,94.559998,77.669998,24.17,93.010002,64.269997
2017-08-01,95.0,77.769997,24.16,93.400002,64.18
2017-08-02,95.129997,78.18,24.15,94.120003,64.470001
2017-08-03,94.720001,78.0,24.1,93.959999,64.019997
2017-08-04,94.610001,78.230003,24.1,94.519997,64.190002
2017-08-08,94.919998,78.110001,23.99,94.709999,64.470001
2017-08-09,94.120003,77.989998,23.73,94.32,64.449997
2017-08-10,93.0,77.080002,23.309999,92.879997,63.799999
2017-08-11,92.010002,76.650002,23.32,92.510002,63.560001
2017-08-14,93.029999,77.449997,23.379999,93.540001,64.07
2017-08-15,92.660004,77.760002,23.209999,93.330002,64.18
2017-08-16,92.199997,77.43,23.16,92.959999,63.950001
2017-08-17,91.769997,77.400002,23.139999,92.5,63.73
2017-08-18,91.529999,77.089996,23.190001,92.25,63.73
2017-08-21,91.849998,77.139999,23.25,92.07,64.410004
2017-08-22,91.629997,77.099998,23.290001,92.010002,64.279999
2017-08-23,92.489998,77.230003,23.35,93.010002,64.510002
2017-08-24,92.239998,77.5,23.280001,92.919998,64.769997
2017-08-25,92.309998,77.639999,23.41,93.25,64.82
2017-08-28,92.43,77.199997,23.49,93.040001,64.660004
2017-08-29,90.07,77.330002,23.360001,92.839996,64.709999
2017-08-30,90.099998,77.720001,23.4,92.349998,64.900002
2017-08-31,89.610001,77.690002,23.41,92.68,67.059998
2017-09-01,89.489998,77.690002,23.49,92.110001,67.5
2017-09-05,89.029999,76.650002,23.469999,90.769997,66.940002
2017-09-06,89.0,76.550003,23.66,90.889999,66.559998
2017-09-07,88.940002,76.0,23.65,90.459999,66.260002
2017-09-08,89.889999,76.129997,23.65,90.529999,66.129997
2017-09-11,90.889999,76.629997,23.559999,91.059998,66.400002
2017-09-12,91.43,77.029999,23.6,91.82,66.68
2017-09-13,91.900002,77.010002,23.620001,92.150002,67.07
2017-09-14,91.889999,77.199997,23.67,92.099998,67.269997
2017-09-15,91.68,77.0,23.620001,91.970001,67.449997
2017-09-18,91.839996,77.150002,23.809999,92.169998,67.489998
2017-09-19,92.0,77.32,23.75,92.980003,67.900002
2017-09-20,92.160004,77.949997,23.74,93.690002,68.540001
2017-09-21,92.760002,79.330002,23.790001,94.230003,69.010002
2017-09-22,92.760002,79.720001,23.82,94.400002,69.129997
2017-09-25,92.769997,79.690002,23.92,94.449997,69.599998
2017-09-26,92.839996,79.25,23.93,94.489998,69.379997
2017-09-27,93.489998,80.019997,23.780001,95.440002,70.290001
2017-09-28,93.970001,80.080002,23.9,95.93,70.209999
2017-09-29,94.43,80.199997,23.99,96.540001,70.25
2017-10-02,95.360001,79.949997,24.25,97.07,71.239998
2017-10-03,96.330002,80.400002,24.35,97.830002,71.669998
2017-10-04,96.349998,80.699997,24.48,97.739998,71.400002
2017-10-05,96.790001,81.0,24.73,98.190002,70.68
2017-10-06,96.510002,80.550003,24.73,98.110001,70.400002
2017-10-10,96.800003,80.82,24.709999,98.330002,71.059998
2017-10-11,97.239998,80.830002,24.700001,98.830002,71.110001
2017-10-12,97.080002,80.209999,24.73,98.559998,70.989998
